lon,lat,count,
106.699753,26.588825,1,
106.718437,26.596018,1,
106.699753,26.588825,1,
106.713478,26.578342,1,
106.654526,26.592924,1,
106.654526,26.592924,1,
106.709991,26.577501,1,
106.69722,26.587908,1,
106.709999,26.594917,1,
106.701546,26.589918,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.714233,26.547215,1,
106.713478,26.578342,1,
106.648415,26.619724,1,
106.713478,26.578342,1,
106.622314,26.625082,1,
106.713478,26.578342,1,
106.62365,26.628647,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.62365,26.628647,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.718178,26.572268,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.420685,26.676815,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.714333,26.57291,1,
106.651375,26.55876,1,
106.713478,26.578342,1,
106.653412,26.563597,1,
106.634895,26.589556,1,
106.328835,26.662464,1,
106.621193,26.596327,1,
106.713478,26.578342,1,
106.724602,26.603279,1,
106.695595,26.496786,1,
106.675652,26.442024,1,
106.712723,26.570118,1,
106.686081,26.550331,1,
106.687714,26.566031,1,
106.621445,26.620359,1,
106.620331,26.647514,1,
106.745522,26.62751,1,
106.713478,26.578342,1,
107.208305,26.853546,1,
106.705109,26.574856,1,
106.713478,26.578342,1,
106.615768,26.618315,1,
106.623474,26.573393,1,
106.624939,26.708754,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.675751,26.627235,1,
106.671333,26.646412,1,
106.671333,26.646412,1,
106.713478,26.578342,1,
106.626488,26.568424,1,
106.713478,26.578342,1,
106.710953,26.550684,1,
106.638779,26.682695,1,
106.713478,26.578342,1,
106.624229,26.710478,1,
106.716629,26.512934,1,
106.713478,26.578342,1,
106.721703,26.598305,1,
106.724457,26.601025,1,
106.723953,26.60166,1,
106.723953,26.60166,1,
106.668198,26.322058,1,
106.212379,26.81967,1,
106.597031,26.384493,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.620262,26.609875,1,
106.713478,26.578342,1,
106.620529,26.613163,1,
106.731377,26.573214,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.815964,26.637688,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.983566,27.049526,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.727554,26.582226,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.983566,27.049526,1,
106.720169,26.579826,1,
106.73304,26.567936,1,
106.73304,26.567936,1,
106.736649,26.545851,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.718025,26.558584,1,
106.705215,26.573921,1,
106.705215,26.573921,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.67144,26.461758,1,
106.65995,26.554966,1,
106.643951,26.377733,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.734116,26.50421,1,
106.734116,26.50421,1,
106.722542,26.517748,1,
106.713478,26.578342,1,
106.973557,27.057806,1,
106.973557,27.057806,1,
106.713478,26.578342,1,
106.622475,26.620193,1,
106.713478,26.578342,1,
106.706398,26.557251,1,
106.70829,26.558817,1,
106.707771,26.558811,1,
106.684654,26.579327,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.654984,26.584764,1,
106.707787,26.579903,1,
106.707787,26.579903,1,
106.698837,26.568872,1,
106.713478,26.578342,1,
106.689484,26.547905,1,
106.357315,26.679672,1,
106.357315,26.679672,1,
106.357315,26.679672,1,
106.357315,26.679672,1,
106.704155,27.117645,1,
106.730598,26.583872,1,
106.73996,26.556244,1,
106.713478,26.578342,1,
106.69474,26.426958,1,
106.705193,26.575735,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.714218,26.579548,1,
106.73996,26.556244,1,
106.739235,26.557919,1,
106.739235,26.557919,1,
106.717468,26.56798,1,
106.667107,26.577599,1,
106.663177,26.575644,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.690872,26.517221,1,
106.690872,26.517221,1,
106.677254,26.520472,1,
106.677254,26.520472,1,
106.677254,26.520472,1,
106.679199,26.52569,1,
106.672035,26.517393,1,
106.789932,26.520927,1,
106.690872,26.517221,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.796448,26.637022,1,
106.646523,26.621628,1,
106.783669,26.68549,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.652641,26.689512,1,
106.652641,26.689512,1,
106.649948,26.687178,1,
106.713478,26.578342,1,
106.652641,26.689512,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.680786,26.53019,1,
106.680786,26.53019,1,
106.727692,26.571327,1,
106.624687,26.654959,1,
106.718407,26.600471,1,
106.713478,26.578342,1,
106.654526,26.592924,1,
106.620544,26.645193,1,
106.636749,26.647318,1,
106.636749,26.647318,1,
106.713478,26.578342,1,
106.636749,26.647318,1,
106.631378,26.603106,1,
106.654434,26.531471,1,
106.59021,26.628883,1,
106.713478,26.578342,1,
106.62632,26.646358,1,
106.626556,26.603853,1,
106.642693,26.604078,1,
106.620247,26.600557,1,
106.644539,26.608671,1,
106.636749,26.647318,1,
106.636749,26.647318,1,
106.727692,26.571327,1,
106.727692,26.571327,1,
106.59021,26.628883,1,
106.713478,26.578342,1,
106.710106,26.567318,1,
106.722343,26.568531,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.559959,26.444769,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.551353,26.396906,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.651939,26.447037,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.736404,26.560074,1,
106.604256,26.580578,1,
106.422607,26.522638,1,
106.422607,26.522638,1,
106.74025,26.486959,1,
106.725754,26.4655,1,
106.725754,26.4655,1,
106.725754,26.4655,1,
106.713478,26.578342,1,
106.72068,26.60264,1,
106.978302,27.046478,1,
106.978302,27.046478,1,
106.713478,26.578342,1,
106.791534,26.504086,1,
106.654419,26.692591,1,
106.713478,26.578342,1,
106.714592,26.58077,1,
106.713478,26.578342,1,
106.716187,26.594683,1,
106.717644,26.597292,1,
106.773972,26.489143,1,
106.713478,26.578342,1,
106.665977,26.58898,1,
106.669441,26.462729,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.626633,26.623713,1,
106.713478,26.578342,1,
106.734818,26.545599,1,
106.713478,26.578342,1,
106.700706,26.573458,1,
106.713478,26.578342,1,
106.7117,26.566376,1,
106.703758,26.597631,1,
106.705193,26.575735,1,
106.713478,26.578342,1,
106.670731,26.422468,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.631378,26.603106,1,
106.713478,26.578342,1,
106.717857,26.572397,1,
106.712814,26.450104,1,
106.711815,26.557262,1,
106.703644,26.614153,1,
106.645348,26.612413,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.675171,26.498095,1,
106.776398,26.556984,1,
106.714622,26.598888,1,
106.714622,26.598888,1,
106.606239,26.618111,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.712479,26.593538,1,
106.713478,26.578342,1,
106.6894,26.557339,1,
106.468658,26.569588,1,
106.669769,26.461954,1,
106.691338,26.559229,1,
106.713478,26.578342,1,
106.689896,26.696011,1,
106.666161,26.58716,1,
106.666161,26.58716,1,
106.670036,26.578894,1,
106.713478,26.578342,1,
106.686691,26.562954,1,
106.686691,26.562954,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.685501,26.588625,1,
106.691383,26.582718,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.703049,26.503117,1,
106.703049,26.503117,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.76078,26.643312,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.548569,26.568981,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.632904,26.475983,1,
106.713478,26.578342,1,
106.562035,26.587656,1,
106.787827,27.237614,1,
106.713478,26.578342,1,
106.899391,27.204494,1,
106.720833,26.576139,1,
106.713478,26.578342,1,
106.708466,26.578051,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.647995,26.633875,1,
106.713478,26.578342,1,
106.751823,26.577526,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.697876,26.476473,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.706352,26.546093,1,
106.722931,26.545492,1,
106.536484,26.444973,1,
106.714729,26.588932,1,
106.717667,26.575972,1,
106.713478,26.578342,1,
106.746674,26.652374,1,
106.670143,26.557484,1,
106.713478,26.578342,1,
106.69516,26.569145,1,
106.688126,26.563801,1,
106.694687,26.564808,1,
106.694809,26.56893,1,
106.694687,26.564808,1,
106.694687,26.564808,1,
106.694687,26.564808,1,
106.713478,26.578342,1,
106.684052,26.567724,1,
106.684006,26.566973,1,
106.665817,26.428902,1,
106.72831,26.432331,1,
106.660629,26.436087,1,
106.670792,26.410463,1,
106.689247,26.558886,1,
106.67289,26.426933,1,
106.671295,26.443398,1,
106.677307,26.436302,1,
106.713272,26.432577,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.689247,26.558886,1,
106.677254,26.520472,1,
106.675964,26.495596,1,
106.689247,26.558886,1,
106.689247,26.558886,1,
106.689247,26.558886,1,
106.688889,26.558643,1,
106.681549,26.508089,1,
106.689247,26.558886,1,
106.689247,26.558886,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.73539,26.543547,1,
106.672745,26.42971,1,
106.67598,26.43008,1,
106.668427,26.436033,1,
106.713478,26.578342,1,
106.626617,26.677519,1,
106.713478,26.578342,1,
106.654434,26.531471,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.67408,26.320183,1,
106.749146,26.409456,1,
106.687813,26.601088,1,
106.713478,26.578342,1,
106.699638,26.571299,1,
106.671059,26.420206,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.694359,26.324745,1,
106.680672,26.437275,1,
106.677315,26.420406,1,
106.713478,26.578342,1,
106.670792,26.410463,1,
106.670792,26.410463,1,
106.670792,26.410463,1,
106.725883,26.413965,1,
106.632904,26.475983,1,
106.670792,26.410463,1,
106.670792,26.410463,1,
106.75296,26.406002,1,
106.75296,26.406002,1,
106.670792,26.410463,1,
106.677208,26.413132,1,
106.670792,26.410463,1,
106.671272,26.417274,1,
106.672218,26.4132,1,
106.666496,26.377066,1,
106.587952,26.326771,1,
106.696342,26.513048,1,
106.672035,26.517393,1,
106.687714,26.566031,1,
107.009972,27.297682,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.672218,26.4132,1,
106.672218,26.4132,1,
106.670517,26.472645,1,
106.682274,26.374565,1,
106.675568,26.427696,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.67907,26.407965,1,
106.659134,26.426508,1,
106.697884,26.574417,1,
106.697884,26.574417,1,
106.697884,26.574417,1,
106.697884,26.574417,1,
106.627739,26.4681,1,
106.675964,26.495596,1,
106.719093,26.584513,1,
106.713516,26.607193,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.765236,26.633108,1,
106.697357,26.509306,1,
106.697357,26.509306,1,
106.697357,26.509306,1,
106.701691,26.519905,1,
106.699348,26.512735,1,
106.666321,26.578594,1,
106.77108,27.221773,1,
106.678886,26.553539,1,
106.830925,26.521942,1,
106.64325,26.639051,1,
106.64325,26.639051,1,
106.660629,26.436087,1,
106.60952,26.562569,1,
106.60952,26.562569,1,
106.796448,26.543182,1,
106.798622,26.544077,1,
106.797691,26.541695,1,
106.720863,26.580183,1,
106.748276,26.565149,1,
106.713478,26.578342,1,
106.668427,26.436033,1,
106.668427,26.436033,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.719528,26.562714,1,
,,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.702049,26.581829,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.666695,26.553419,1,
106.665817,26.428902,1,
106.665817,26.428902,1,
106.687813,26.601088,1,
106.665817,26.428902,1,
106.665817,26.428902,1,
106.669968,26.583414,1,
106.676842,26.500313,1,
106.626617,26.677519,1,
106.713478,26.578342,1,
106.631119,26.691799,1,
106.713478,26.578342,1,
106.467728,26.583719,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.698158,26.565378,1,
106.713478,26.578342,1,
106.698158,26.565378,1,
106.711105,26.559624,1,
106.740845,27.087652,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.698395,26.565369,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.725189,26.593145,1,
106.713608,26.601515,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.644402,26.680153,1,
106.646683,26.574087,1,
106.713478,26.578342,1,
106.644646,26.573235,1,
106.642654,26.57235,1,
106.642227,26.567532,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.575752,26.582638,1,
106.575752,26.582638,1,
106.575752,26.582638,1,
106.575752,26.582638,1,
106.57412,26.568573,1,
106.634392,26.65127,1,
106.546333,26.566948,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.584557,26.586281,1,
107.005157,27.146761,1,
106.5093,26.461422,1,
106.713478,26.578342,1,
106.611382,26.652178,1,
106.713478,26.578342,1,
106.706711,26.576178,1,
106.523735,26.572842,1,
106.713478,26.578342,1,
106.587257,26.609522,1,
106.688782,26.569565,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.661926,26.723228,1,
106.661926,26.723228,1,
106.658287,26.686737,1,
106.658516,26.684126,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.620102,26.60989,1,
106.62365,26.628647,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.718407,26.600471,1,
106.707596,26.595423,1,
106.707596,26.595423,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.955376,27.062733,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.622475,26.620193,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.955376,27.062733,1,
106.65239,26.639196,1,
106.620247,26.600557,1,
106.713478,26.578342,1,
106.71151,26.591074,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.620544,26.645193,1,
106.622864,26.601362,1,
106.713478,26.578342,1,
106.617699,26.654324,1,
106.668823,26.582987,1,
106.955376,27.062733,1,
106.713478,26.578342,1,
106.955376,27.062733,1,
106.713478,26.578342,1,
106.631142,26.665501,1,
106.631142,26.665501,1,
106.713478,26.578342,1,
106.630684,26.645014,1,
106.631142,26.665501,1,
106.713478,26.578342,1,
106.626427,26.639929,1,
106.713478,26.578342,1,
106.844528,27.119249,1,
106.188866,26.813164,1,
106.643196,26.58156,1,
106.62207,26.657286,1,
106.641769,26.655354,1,
106.621994,26.653788,1,
106.621994,26.653788,1,
106.586182,26.655558,1,
106.713478,26.578342,1,
106.666435,26.495495,1,
106.903244,27.221123,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.72995,26.563345,1,
106.72995,26.563345,1,
108.806549,34.29261,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.624191,26.618261,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.678337,26.527102,1,
106.720459,26.549139,1,
106.713478,26.578342,1,
106.70755,26.462776,1,
106.698357,26.499851,1,
106.698402,26.494118,1,
106.701904,26.465,1,
106.699409,26.486336,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.673393,26.728874,1,
106.664818,26.716787,1,
106.774582,26.520336,1,
106.713478,26.578342,1,
106.711411,26.575296,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.657776,26.611137,1,
106.713478,26.578342,1,
106.698814,26.50563,1,
106.662399,26.65284,1,
106.501846,26.564188,1,
106.661537,26.559315,1,
106.701561,26.58721,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.623283,26.630583,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.635788,26.645247,1,
106.65239,26.639196,1,
106.605797,26.514969,1,
106.605797,26.514969,1,
106.605797,26.514969,1,
106.713478,26.578342,1,
106.610023,26.64571,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.708969,26.596758,1,
106.708969,26.596758,1,
106.713478,26.578342,1,
106.774536,26.551966,1,
106.776161,26.557962,1,
106.774536,26.551966,1,
106.713478,26.578342,1,
106.630898,26.601027,1,
106.630898,26.601027,1,
106.633087,26.600548,1,
106.623085,26.603807,1,
106.612968,26.648842,1,
106.626457,26.608458,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.725143,26.583748,1,
106.660805,26.674303,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.699425,26.5392,1,
106.630875,26.6952,1,
106.710106,26.612135,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.623085,26.71176,1,
106.622658,26.722029,1,
106.622658,26.722029,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.810204,26.494778,1,
106.708427,26.50247,1,
106.701797,27.055546,1,
106.713478,26.578342,1,
106.649109,26.638275,1,
106.75296,26.406002,1,
106.746918,26.447689,1,
106.75296,26.406002,1,
106.75296,26.406002,1,
106.75296,26.406002,1,
106.75296,26.406002,1,
106.713478,26.578342,1,
106.687813,26.601088,1,
106.688873,26.533894,1,
106.715797,26.579239,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.675835,26.432987,1,
106.735092,26.588676,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.743103,26.508003,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.624039,26.674351,1,
106.61338,26.674732,1,
106.61338,26.674732,1,
106.648506,26.369209,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.713478,26.578342,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.736649,26.545851,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.706413,26.568016,1,
106.760902,26.540102,1,
106.747498,26.577255,1,
106.694687,26.564808,1,
106.675964,26.495596,1,
106.715965,26.573742,1,
106.717033,26.569872,1,
106.698158,26.565378,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.708984,26.544371,1,
106.734024,26.500589,1,
106.725395,26.566786,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.705841,26.577024,1,
106.70562,26.577229,1,
106.696823,26.538803,1,
106.693703,26.524946,1,
106.691338,26.559229,1,
106.746574,26.564716,1,
106.715965,26.573742,1,
106.692818,26.548128,1,
106.700073,26.560347,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.80648,26.516443,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.715965,26.573742,1,
106.711815,26.557262,1,
106.736481,26.477444,1,
106.715965,26.573742,1,
106.725395,26.566786,1,
106.713478,26.578342,1,
106.703644,26.614153,1,
106.628723,26.650785,1,
106.7295,26.500605,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.7332,26.460752,1,
106.7332,26.460752,1,
106.713478,26.578342,1,
106.729889,26.575129,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.704857,26.519358,1,
106.707977,26.573576,1,
106.707977,26.573576,1,
106.730026,26.57564,1,
106.730026,26.57564,1,
106.7229,26.575287,1,
106.732681,26.572868,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.708939,26.513901,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.635376,26.679111,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.706627,26.527405,1,
106.713478,26.578342,1,
106.714806,26.587011,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.721764,26.605017,1,
106.693764,26.595812,1,
106.693764,26.595812,1,
106.725685,26.606216,1,
106.713478,26.578342,1,
106.551353,26.396906,1,
106.713478,26.578342,1,
106.471275,26.546911,1,
106.687546,26.504929,1,
106.686234,26.552668,1,
106.694359,26.324745,1,
106.713478,26.578342,1,
106.694359,26.324745,1,
106.68927,26.326872,1,
106.713478,26.578342,1,
106.712708,26.564983,1,
106.678604,26.434629,1,
106.701927,26.507786,1,
106.677208,26.413132,1,
106.677208,26.413132,1,
106.677582,26.408735,1,
106.713478,26.578342,1,
106.48288,26.555748,1,
106.713478,26.578342,1,
106.640984,26.494925,1,
106.767509,26.617445,1,
106.713478,26.578342,1,
106.648201,26.482471,1,
106.713478,26.578342,1,
106.630142,26.64765,1,
106.696342,26.513048,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.704315,26.586245,1,
106.704315,26.586245,1,
106.70562,26.577229,1,
106.70562,26.577229,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.706642,26.584383,1,
106.705627,26.577024,1,
106.713478,26.578342,1,
106.707787,26.507906,1,
106.713478,26.578342,1,
106.885529,27.010855,1,
106.696907,26.501575,1,
106.698402,26.494118,1,
106.70211,26.583828,1,
106.713478,26.578342,1,
106.67202,26.582685,1,
106.67202,26.582685,1,
106.669342,26.583996,1,
106.655151,26.572546,1,
106.666092,26.583107,1,
106.666092,26.583107,1,
106.669342,26.583996,1,
106.670074,26.584539,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.701622,26.506636,1,
106.700752,26.5249,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.621071,26.631268,1,
106.713478,26.578342,1,
106.709785,26.551121,1,
106.710014,26.558208,1,
106.710014,26.558208,1,
106.703911,26.550678,1,
106.703911,26.550678,1,
106.703911,26.550678,1,
106.71302,26.563467,1,
106.703911,26.550678,1,
106.709785,26.551121,1,
106.713478,26.578342,1,
106.696823,26.538803,1,
106.699425,26.5392,1,
106.696823,26.538803,1,
106.696823,26.538803,1,
106.696823,26.538803,1,
106.720352,26.607838,1,
106.69381,26.566603,1,
106.576813,27.050457,1,
106.713478,26.578342,1,
106.690384,26.730145,1,
106.713478,26.578342,1,
106.693703,26.524946,1,
106.693703,26.524946,1,
106.693703,26.524946,1,
106.693703,26.524946,1,
106.693703,26.524946,1,
106.713539,26.588118,1,
106.585144,26.602119,1,
106.713478,26.578342,1,
106.504875,26.459482,1,
106.672035,26.517393,1,
106.708229,26.548107,1,
106.713478,26.578342,1,
106.605911,26.847696,1,
106.608025,26.620754,1,
106.713478,26.578342,1,
106.596916,26.488373,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.734848,26.587778,1,
106.716217,26.581297,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.676208,26.590179,1,
106.725029,26.573179,1,
106.72036,26.585428,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.69619,26.570965,1,
106.71611,26.593426,1,
106.607513,26.637249,1,
106.713478,26.578342,1,
106.454613,27.064962,1,
107.009972,27.297682,1,
107.009972,27.297682,1,
107.009972,27.297682,1,
106.611176,26.467308,1,
107.009972,27.297682,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.709572,26.596279,1,
106.713478,26.578342,1,
106.706314,26.603579,1,
106.638451,26.605957,1,
106.638451,26.605957,1,
106.645546,26.583773,1,
106.715546,26.554861,1,
106.739494,26.571774,1,
106.707085,26.601982,1,
106.747986,26.62339,1,
106.703339,26.585962,1,
106.713478,26.578342,1,
106.610199,26.61244,1,
106.721504,26.563511,1,
106.726768,26.562946,1,
106.707977,26.573576,1,
106.713478,26.578342,1,
106.700691,26.579603,1,
106.700676,26.576723,1,
106.713478,26.578342,1,
106.725822,26.560984,1,
106.69149,26.586901,1,
106.713478,26.578342,1,
106.766083,26.611912,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
107.257698,27.215628,1,
106.713478,26.578342,1,
106.747894,26.620766,1,
106.713478,26.578342,1,
106.71312,26.58507,1,
106.713478,26.578342,1,
106.689568,26.530468,1,
106.689568,26.530468,1,
106.688431,26.529491,1,
106.661324,26.594971,1,
106.657288,26.59716,1,
106.579254,26.403286,1,
106.715591,26.493889,1,
106.713478,26.578342,1,
106.715591,26.493889,1,
106.651924,26.604767,1,
106.690613,26.577486,1,
106.671661,26.426456,1,
106.759605,26.628542,1,
106.690323,26.574684,1,
106.714615,26.560648,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.691338,26.559229,1,
106.686081,26.550331,1,
106.687057,26.554264,1,
106.690788,26.561537,1,
106.676781,26.619438,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.746574,26.564716,1,
106.746574,26.564716,1,
106.713478,26.578342,1,
106.692818,26.548128,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.717567,26.855326,1,
106.676414,26.497101,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.751083,26.630058,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.704391,26.558023,1,
106.633018,26.687443,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
